start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,consent,student,college_year,college_type,residence_current,resdence_other,reside_famliy,reside_friends,reside_so,reside_alone,reside_other,reside_text,relocate_covid,days_disrupt,relocate_problem,reloacte_help,sleep_covid,sleep_fall,sleep_stay,sleep_fatigued,sleep_nightmares,fatigue_decide,concentrate,optimistic,resilient,resilient_covid,relationships,humor,humor_help,friends,friends_help,faith,faith_help,self_care,motivation,self_esteem,energy,happiness,hopeful,life_sat,homework,forgetting,talk_covid,avoid_covid,spaced,sadness,lashed_out,people_talk,talk_helps,talk_dont,accept_changes,worried,support_peers,support_family,support_extend,support_staff,support_faculty,support_admin,reduced_contact,family_isolate,financial_trouble,family_essential,school_safe,negative_home,positive_home,negative_campus,positive_campus,coerce,threaten,safe_place,family_track,alcohol,marijuana,tobacco,drugs,other,other_text,pre_unsafe_home,pre_unsafe_community,pre_community_violence,pre_discrimination,break_in,post_unsafe_home,post_unsafe_community,post_community_violence,post_discrimination,post_none,post_increase,post_fear,cv_decision,ace_swear,swear_cope,ace_fear,fear_cope,ace_special,special_cope,ace_food,food_cope,ace_divorce,divorce_cope,ace_alcohol,alcohol_cope,ace_depressed,depressed_cope,ptsd,ptsd_time,ptsd_symptoms,ptsd_illness,ptsd_increase,post_intrusive,post_dreams,post_recurring,post_exposure,post_reactivity,post_thoughts,post_places,post_recall,post_interest,post_detach,post_affect,post_future,post_sleep,post_anger,post_concentrate,post_vigilance,post_startle,post_impair,ptsd_decrease,post_intrusive_d,post_dreams_d,post_recurring_d,post_exposure_d,post_reactivity_d,post_thoughts_d,post_places_d,post_recall_d,post_interest_d,post_detach_d,post_affect_d,post_future_d,post_sleep_d,post_anger_d,post_concentrate_d,post_vigilance_d,post_startle_d,post_impair_d,mental_illness,treatment,dependent,work,income_housing,unemployed,care_others,vulnerable,dependent_food,parent_unemployed,financial_worry,job_loss,rent,apply_unemployment,worry_school,no_worry,indepedent,personal_income,family_income,fin_aid,amount,age,gender,gender_other,ethnicity_white,ethnicity_black,ethnicity_native,ethnicity_asian,ethnicity_latinx,ethnicity_middle_east,ethnicity_hawaiian,ethnicity_other,ethnicity_text,parent_school,parent_job
2020-04-14T20:50:14Z,2020-04-14T20:58:52Z,0,100,517,1,2020-04-14T20:58:52Z,R_qz8IsgALMRls7oR,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,4,1,2,2,5,2,1,7,2,2,16,2,4,4,4,1,4,4,4,2,NA,4,2,4,4,4,4,4,2,4,2,5,2,3,2,1,1,5,2,3,4,5,4,3,3,3,1,28,1,21,4,1,5,1,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,2,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,42,2,,NA,NA,NA,1,NA,NA,NA,NA,,6,1
2020-04-14T21:03:58Z,2020-04-14T21:19:44Z,0,100,946,1,2020-04-14T21:19:44Z,R_3lY3F3fJznHXnMb,anonymous,EN,1,1,3,3,1,,1,NA,NA,NA,NA,,2,5,1,3,2,3,3,9,2,2,17,4,4,3,4,1,4,4,5,2,NA,3,2,3,2,2,3,2,2,5,4,3,2,2,4,2,NA,2,3,2,5,4,3,3,4,2,1,27,1,21,3,1,4,1,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,1,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,4,1,1,43,2,,1,NA,NA,NA,1,NA,NA,NA,,8,1
2020-04-14T21:14:15Z,2020-04-14T21:23:03Z,0,100,528,1,2020-04-14T21:23:04Z,R_2QSu8jmet4lHRp0,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,2,1,3,1,4,3,10,2,4,17,3,3,3,2,1,4,4,4,2,NA,2,1,1,1,3,2,2,1,2,3,2,2,1,2,2,4,4,2,4,3,2,1,4,3,2,1,27,1,22,2,4,3,2,5,1,2,3,1,NA,NA,NA,NA,NA,,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,2,NA,2,NA,1,3,2,NA,2,NA,2,NA,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T21:23:14Z,2020-04-14T21:37:01Z,0,100,827,1,2020-04-14T21:37:01Z,R_qUCHFEgniXG7jcR,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,5,1,3,3,4,2,10,2,2,16,3,4,2,3,2,NA,4,5,1,3,4,3,2,2,2,2,2,2,4,4,2,2,1,1,3,4,4,4,2,4,2,1,1,1,1,2,27,1,22,2,1,1,1,1,1,6,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,1,4,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,1,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-14T21:24:02Z,2020-04-14T21:37:15Z,0,100,793,1,2020-04-14T21:37:16Z,R_2dEHkn6FktNkc0y,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,1,2,3,5,4,2,8,2,2,17,4,4,4,4,1,5,4,5,1,4,4,2,3,3,2,3,1,2,3,1,2,1,2,1,1,2,5,3,1,4,5,3,3,5,2,2,28,1,22,3,1,3,1,3,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,3,5,1,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,3,4,NA,NA,NA,1,NA,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-14T21:25:20Z,2020-04-14T21:39:04Z,0,100,824,1,2020-04-14T21:39:05Z,R_wYlYhhak5vTwcuJ,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,1,NA,2,2,5,2,2,8,2,2,15,3,5,5,4,1,4,5,NA,2,NA,4,4,3,4,4,4,3,2,4,3,4,3,5,5,1,3,4,4,2,4,5,5,4,4,2,2,27,1,21,3,1,1,1,1,2,4,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,1,2,NA,NA,3,5,1,NA,NA,NA,NA,2,NA,4,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T21:11:57Z,2020-04-14T21:40:25Z,0,100,1708,1,2020-04-14T21:40:26Z,R_2wgYfnrGmja5zsh,anonymous,EN,1,1,3,4,5,,NA,1,1,NA,NA,,1,NA,NA,NA,5,2,2,8,2,2,14,4,4,4,4,1,5,4,5,2,NA,2,4,2,3,4,4,4,1,4,4,4,2,1,1,1,2,4,2,2,5,5,5,5,5,5,1,28,1,21,2,1,1,1,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,3,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,2,NA,44,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-14T21:51:15Z,2020-04-14T22:01:00Z,0,100,585,1,2020-04-14T22:01:00Z,R_1lcUacWB7xv9kEs,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,6,2,3,3,2,1,7,2,2,16,3,4,4,4,1,2,4,4,2,NA,3,3,3,3,5,5,4,1,3,4,1,3,4,4,2,5,4,2,1,4,5,3,4,4,2,3,27,6,21,4,1,5,1,1,2,4,1,1,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,1,3,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,1,2,NA,NA,1,3,1,NA,NA,1,NA,2,NA,5,2,NA,NA,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-14T22:07:59Z,2020-04-14T22:20:35Z,0,100,756,1,2020-04-14T22:20:36Z,R_10udZLCKdEquF4L,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,3,1,3,1,4,3,9,1,4,16,3,5,5,3,1,4,4,4,2,NA,4,2,2,2,2,2,2,2,2,4,3,2,3,4,2,2,4,2,4,4,2,1,2,2,1,1,27,6,21,1,3,2,1,2,2,2,2,2,NA,1,NA,NA,NA,,1,NA,NA,NA,NA,1,NA,NA,NA,NA,4,4,2,1,3,1,3,1,4,1,3,2,NA,2,NA,1,2,1,3 years,5,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,1,2,NA,NA,4,2,1,1,1,NA,NA,1,1,NA,1,3,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,2
2020-04-14T22:34:49Z,2020-04-14T22:42:09Z,0,100,439,1,2020-04-14T22:42:09Z,R_3k69Y5XZDfLLqOB,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,1,2,2,5,2,2,8,2,2,16,4,5,5,3,1,4,4,4,1,2,2,2,1,3,2,3,2,2,4,3,2,4,2,1,2,4,4,3,1,2,2,1,1,1,1,1,28,1,22,3,1,3,2,3,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,1,1,3,3,4,NA,NA,NA,1,NA,2,NA,5,2,NA,42,2,,1,NA,NA,NA,1,NA,NA,NA,,6,1
2020-04-15T05:52:58Z,2020-04-15T06:03:36Z,0,100,637,1,2020-04-15T06:03:36Z,R_2QPsVqREyDFloIr,anonymous,EN,1,1,3,4,2,,NA,NA,NA,1,NA,,5,6,NA,NA,3,1,2,8,1,2,17,5,5,4,4,1,5,4,4,2,NA,4,1,4,2,3,2,3,2,4,4,1,5,1,5,1,4,4,1,2,5,5,4,5,5,4,2,28,1,21,2,5,3,1,5,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,1,1,1,1,1,1,2,NA,1,1,1,2,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,1,3,2,NA,NA,4,3,NA,NA,NA,1,NA,2,NA,4,1,1,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-04-15T08:54:25Z,2020-04-15T09:08:37Z,0,100,852,1,2020-04-15T09:08:40Z,R_sXcnRsdgvnDzI2d,anonymous,EN,1,1,2,4,3,,NA,NA,NA,1,NA,,1,NA,NA,NA,2,5,5,9,1,4,15,3,5,4,1,1,5,5,NA,2,NA,3,3,4,1,2,3,2,2,2,3,4,2,2,3,2,2,4,3,1,3,1,2,1,2,1,5,28,6,22,1,5,1,1,5,1,NA,1,2,1,1,NA,NA,NA,,NA,1,NA,NA,NA,NA,1,NA,NA,NA,3,1,3,1,4,1,3,1,4,1,5,2,NA,2,NA,1,5,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,2,NA,NA,1,1,NA,1,NA,NA,NA,2,NA,4,1,2,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-04-15T09:15:12Z,2020-04-15T09:24:45Z,0,100,572,1,2020-04-15T09:24:45Z,R_27Bj00VkzuJcffP,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,3,5,1,3,1,5,3,9,1,2,11,4,3,2,3,1,4,4,5,2,NA,4,1,4,2,2,1,1,1,3,1,4,2,2,2,1,2,4,3,1,4,3,1,1,2,1,4,28,6,22,5,1,3,1,5,1,3,2,1,1,1,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,1,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,1,1,1,3,3,4,NA,NA,1,NA,NA,2,NA,5,2,NA,43,1,,1,1,NA,NA,NA,NA,NA,NA,,6,1
2020-04-15T09:36:07Z,2020-04-15T09:44:46Z,0,100,519,1,2020-04-15T09:44:46Z,R_269DfM3eCpjHGmb,anonymous,EN,1,1,3,4,3,,NA,1,1,NA,NA,,1,NA,NA,NA,5,1,1,7,2,2,16,5,5,5,4,1,2,4,4,2,NA,4,3,4,3,4,4,4,1,2,5,3,2,2,4,1,2,4,2,2,5,5,5,4,4,2,1,28,1,21,1,1,1,1,4,2,4,1,2,NA,1,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,3,1,1,3,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,44,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,6
2020-04-15T09:43:21Z,2020-04-15T09:49:38Z,0,100,377,1,2020-04-15T09:49:39Z,R_10YixnTR1CnmM7K,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,1,2,1,5,3,1,6,1,1,16,4,4,4,2,1,4,5,NA,2,NA,1,2,4,4,4,4,4,4,4,5,5,5,4,4,2,3,4,1,4,4,4,1,1,1,1,1,27,1,21,3,1,5,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,1,3,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,42,1,,1,NA,NA,NA,NA,NA,NA,NA,,8,1
2020-04-15T09:51:08Z,2020-04-15T09:59:10Z,0,100,482,1,2020-04-15T09:59:10Z,R_1nPAkV8C4NTNu0g,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,2,3,2,3,2,2,2,9,2,4,17,2,4,2,3,1,2,4,5,2,NA,2,1,1,2,2,2,2,2,2,3,3,2,1,1,3,3,3,3,2,3,3,2,3,3,3,1,27,6,21,3,3,3,3,3,2,6,2,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,1,3,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,3,2,NA,NA,3,2,NA,NA,NA,1,NA,2,NA,6,2,NA,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-15T10:15:41Z,2020-04-15T10:21:52Z,0,100,370,1,2020-04-15T10:21:52Z,R_2SddaNOeb2Vxutk,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,1,2,2,3,3,1,7,2,1,17,5,4,5,4,1,5,4,4,2,NA,5,4,3,4,4,5,5,5,5,5,3,5,5,5,1,1,5,1,5,5,5,3,3,4,3,1,27,6,21,2,1,4,4,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,1,2,NA,NA,1,3,NA,NA,NA,1,NA,2,NA,5,1,1,42,1,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-15T10:24:38Z,2020-04-15T10:39:30Z,0,100,892,1,2020-04-15T10:39:31Z,R_28HdOxTAUlFieZ2,anonymous,EN,1,1,2,3,5,,NA,NA,NA,NA,1,Friends family,3,5,NA,NA,4,2,2,10,1,2,17,5,5,4,2,1,3,4,5,1,5,2,3,3,2,4,5,4,1,1,5,1,1,3,3,1,5,1,2,1,5,1,1,1,4,3,5,27,1,21,1,5,1,1,3,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,1,4,2,NA,1,5,2,NA,2,NA,1,5,1,5,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,3,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,4,1,1,42,2,,1,NA,NA,NA,1,NA,NA,NA,,3,1
2020-04-15T10:41:48Z,2020-04-15T10:53:23Z,0,100,694,1,2020-04-15T10:53:23Z,R_1loagNP4eKYPCjB,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,2,2,2,4,2,2,7,2,1,13,4,4,5,2,1,4,5,NA,1,3,3,3,3,2,3,5,3,3,3,4,2,4,3,4,2,2,3,4,4,2,4,2,3,3,3,1,27,1,21,4,3,3,2,3,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,1,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,42,1,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-15T10:50:35Z,2020-04-15T10:58:13Z,0,100,458,1,2020-04-15T10:58:14Z,R_2qmje1rA7q2c1ZR,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,2,2,8,1,2,16,4,4,4,2,2,NA,4,4,2,NA,2,3,4,2,3,2,3,2,3,5,2,2,2,2,2,3,4,5,NA,4,3,2,3,3,3,4,27,1,22,5,5,2,2,5,2,3,2,1,1,1,NA,NA,NA,,NA,1,NA,NA,NA,1,1,NA,NA,NA,4,2,3,2,NA,2,NA,2,NA,2,NA,1,5,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,3,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,42,2,,NA,NA,NA,1,NA,NA,NA,NA,,7,1
2020-04-15T11:03:39Z,2020-04-15T11:13:14Z,0,100,575,1,2020-04-15T11:13:15Z,R_1Q0dpea5hrZAj2S,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,4,4,9,1,3,17,2,4,4,2,1,4,4,4,1,2,2,1,3,2,3,3,3,1,2,4,3,3,2,2,4,3,3,2,2,4,2,1,2,1,1,4,28,1,22,3,1,1,3,3,1,6,2,2,NA,1,1,NA,NA,,NA,NA,NA,NA,NA,NA,1,NA,1,NA,5,2,5,2,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,NA,1,2,NA,NA,4,3,1,1,NA,1,NA,1,1,NA,1,3,44,1,,NA,NA,NA,1,NA,NA,NA,NA,,8,1
2020-04-15T11:10:59Z,2020-04-15T11:23:51Z,0,100,772,1,2020-04-15T11:23:52Z,R_29gkbOkKmT9D1Hb,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,2,3,2,3,3,2,3,8,1,3,17,2,5,3,2,1,3,4,4,2,NA,2,1,2,1,2,2,2,2,4,2,4,4,2,2,2,4,4,2,4,4,3,1,4,4,3,1,27,6,21,4,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,2,NA,2,NA,2,NA,2,NA,2,NA,1,4,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,2,2,NA,NA,3,3,1,NA,NA,NA,NA,2,NA,5,1,1,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-15T11:16:16Z,2020-04-15T11:27:32Z,0,100,676,1,2020-04-15T11:27:32Z,R_3sog7Fm4DQP8cYl,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,3,3,2,2,4,1,1,7,2,2,16,4,4,4,4,1,4,4,4,2,NA,2,3,2,4,4,4,3,2,2,2,3,2,3,4,2,3,3,2,1,5,5,4,5,5,3,2,27,6,22,4,1,5,1,1,1,4,2,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,3,3,2,NA,NA,3,4,NA,NA,NA,1,NA,2,NA,4,1,1,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-15T10:56:37Z,2020-04-15T11:34:38Z,0,100,2280,1,2020-04-15T11:34:39Z,R_sd3wprHgvWOGwvv,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,1,1,3,1,2,1,7,2,1,16,4,2,4,3,1,3,5,NA,2,NA,1,2,4,3,3,1,1,1,4,4,4,2,4,4,1,5,4,2,3,3,4,3,2,2,2,1,27,1,22,4,NA,NA,NA,NA,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,NA,1,2,NA,NA,3,NA,NA,NA,NA,1,NA,2,NA,NA,1,2,47,2,,NA,1,NA,NA,NA,NA,NA,NA,,3,1
2020-04-15T11:28:57Z,2020-04-15T11:37:56Z,0,100,539,1,2020-04-15T11:37:56Z,R_XRt4MN5ngVVSFmV,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,3,2,2,1,4,2,8,1,3,16,3,4,4,4,1,4,4,4,1,4,1,2,3,3,3,2,1,2,3,3,2,4,2,2,1,2,4,4,3,NA,5,3,4,5,5,1,27,1,21,4,1,5,1,5,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,1,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
